"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소"
"장안데이케어센터","G5802","(노인) 재가노인복지시설","재가노인복지시설","자치구","박형미","1123000000","동대문구","서울특별시 동대문구 장한로 51 2층 (장안동 성안빌딩)"
"경희재가복지센터","G5842","(노인) 재가노인복지시설","재가노인복지시설","자치구","우경희","1132000000","도봉구","서울특별시 도봉구 우이천로34길 9 1층 (쌍문동)"
"어버이사랑노인의료실버타운","G5846","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","이의인","1156000000","영등포구","서울특별시 영등포구 도림로 323 2층 203 205호 (신길동 건영상가)"
"워커힐케어센터1","G5847","(노인) 노인요양시설","노인의료복지시설","자치구","문혜진","1121500000","광진구","서울특별시 광진구 아차산로 634 6 7층 (광장동 대오빌딩)"
"워커힐케어센터2","G5849","(노인) 노인요양시설","노인의료복지시설","자치구","이미안","1121500000","광진구","서울특별시 광진구 아차산로 634 5층 (광장동 대오빌딩)"
"연세재활재가복지센터","G5867","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍보균","1132000000","도봉구","서울특별시 도봉구 노해로69길 15-15 411호 (창동)"
"은빛요양원1","G5882","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","이미자","1162000000","관악구","서울특별시 관악구 신림로 134 4층 (신림동 오성빌딩)"
"은빛요양원Ⅱ","G5883","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","이연수","1162000000","관악구","서울특별시 관악구 신림로 134 5층 (신림동 오성빌딩)"
"더푸른데이케어센터","G5895","(노인) 재가노인복지시설","재가노인복지시설","자치구","김승희","1121500000","광진구","서울특별시 광진구 뚝섬로56길 40 3 4 5층 (자양동)"
"노블레스요양원1","G5923","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","홍정화","1121500000","광진구","서울특별시 광진구 용마산로 105 3층 (중곡동 광진빌딩)"
"구립온수데이케어센터","G5940","(노인) 재가노인복지시설","재가노인복지시설","자치구","김명조","1153000000","구로구","서울특별시 구로구 부일로9길 111 4층 (온수동)"
"9학년데이케어센터(재활)","G5959","(노인) 재가노인복지시설","재가노인복지시설","자치구","이상준","1174000000","강동구","서울특별시 강동구 구천면로 304 3층 (천호동 일주빌딩)"
"노블레스요양원","G5963","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김경은","1135000000","노원구","서울특별시 노원구 노원로 479 2층 (상계동)"
"에덴재가복지센터","G6002","(노인) 재가노인복지시설","재가노인복지시설","자치구","최석자","1132000000","도봉구","서울특별시 도봉구 도당로 37 2층 202호 (방학동 삼익세라믹아파트 상가)"
"중계재가복지센터","G6018","(노인) 재가노인복지시설","재가노인복지시설","자치구","주은하","1135000000","노원구","서울특별시 노원구 중계로 90 209호 (중계동 우암타운)"
"신림요양원2","G6034","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","박경희","1162000000","관악구","서울특별시 관악구 난곡로 272 3층 (신림동)"
"동작어르신돌봄센터","G6048","(노인) 재가노인복지시설","재가노인복지시설","자치구","황보희","1159000000","동작구","서울특별시 동작구 장승배기로19길 29-11 (노량진동)"
"군자 연세데이케어센터","G6052","(노인) 재가노인복지시설","재가노인복지시설","자치구","현진우","1121500000","광진구","서울특별시 광진구 군자로 108 4층 (군자동) 4층 401호"
"늘푸른주야간보호센터","G6065","(노인) 재가노인복지시설","재가노인복지시설","자치구","남정애","1150000000","강서구","서울특별시 강서구 수명로 80 6~7층 (내발산동)"
"어버이사랑노인의료복지센터1","G6075","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","강혜원","1156000000","영등포구","서울특별시 영등포구 도림로 318 4층 (신길동)"
"어버이사랑노인의료복지센터2","G6077","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김현주","1156000000","영등포구","서울특별시 영등포구 도림로 318 5층 (신길동)"
"구로제일데이케어센터사랑점","G6101","(노인) 재가노인복지시설","재가노인복지시설","자치구","김원옥","1153000000","구로구","서울특별시 구로구 가마산로265 2층 (구로동 한솔로이젠트)"
"하모니 요양센터","G6119","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영숙","1132000000","도봉구","서울특별시 도봉구 도당로13길 41 2층 (방학동)"
"조은노인요양센터","G6129","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","정명자","1126000000","중랑구","서울특별시 중랑구 상봉로 7 3층 (면목동 서일타운)"
"고구려복지센터","G6149","(노인) 재가노인복지시설","재가노인복지시설","자치구","이은일","1129000000","성북구","서울특별시 성북구 한천로 598 4층 (석관동 세진빌딩)"
"골든시니어케어센터","G6178","(노인) 노인요양시설","노인의료복지시설","자치구","김정민","1126000000","중랑구","서울특별시 중랑구 동일로 917-4 (묵동)"
"행복케어","G6199","(노인) 재가노인복지시설","재가노인복지시설","자치구","김진영","1171000000","송파구","서울특별시 송파구 거마로 61 5층 (마천동)"
"스마일시니어복지센터","G6208","(노인) 재가노인복지시설","재가노인복지시설","자치구","박영권","1138000000","은평구","서울특별시 은평구 통일로 906 3층 (불광동 해피플러스1)"
"우리 데이케어센터","G6209","(노인) 재가노인복지시설","재가노인복지시설","자치구","정화","1132000000","도봉구","서울특별시 도봉구 도봉로163길10 4층 (도봉동)"
"삼원재가노인복지센터","G6210","(노인) 재가노인복지시설","재가노인복지시설","자치구","민소현","1144000000","마포구","서울특별시 마포구 마포대로16길 7 4층 (아현동)"
"복지세상 사회적협동조합 방문목욕센터","G6227","(노인) 재가노인복지시설","재가노인복지시설","자치구","노유환","1135000000","노원구","서울특별시 노원구 동일로 1127 3층 1호 (공릉동 공릉종합사회복지관)"
"한마음노인복지센터","G6229","(노인) 재가노인복지시설","재가노인복지시설","자치구","박시윤","1138000000","은평구","서울특별시 은평구 통일로 809 2층 (대조동)"
"드림방문요양센터","G6235","(노인) 재가노인복지시설","재가노인복지시설","자치구","이혜진","1135000000","노원구","서울특별시 노원구 동일로 1323 210호 (상계동 하라프라자)"
"'맘케어재가복지센터'","G6248","(노인) 재가노인복지시설","재가노인복지시설","자치구","이유나","1130500000","강북구","서울특별시 강북구 인수봉로77길27 1층 (수유동)"
"153데이케어센터","G6264","(노인) 재가노인복지시설","재가노인복지시설","자치구","최양례","1123000000","동대문구","서울특별시 동대문구 사가정로 6 3층 (답십리동 청계 G well estates)"
"만나데이케어센터","G6275","(노인) 재가노인복지시설","재가노인복지시설","자치구","이성규","1135000000","노원구","서울특별시 노원구 상계로27길 12 201호 (상계동 대원빌딩)"
"강북하루정요양원","G6286","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김순재","1130500000","강북구","서울특별시 강북구 삼양로 433 5층 (수유동)"
"강북하루정요양원","G6287","(노인) 재가노인복지시설","재가노인복지시설","자치구","김순재","1130500000","강북구","서울특별시 강북구 삼양로 433 5층 (수유동)"
"에버그린데이케어센터","G6291","(노인) 재가노인복지시설","재가노인복지시설","자치구","김정임","1138000000","은평구","서울특별시 은평구 갈현로29길51 비동 01호 (갈현동 예성베르빌)"
"강서재활전문데이케어센터","G6293","(노인) 재가노인복지시설","재가노인복지시설","자치구","김동혁","1150000000","강서구","서울특별시 강서구 방화동로 115 3층 (방화동 원앙빌딩)"
"갓사랑노인재가복지센터","G6302","(노인) 재가노인복지시설","재가노인복지시설","자치구","이서영","1130500000","강북구","서울특별시 강북구 한천로123길 54-1 지층 (번동)"
"새희망노인복지센터","G6331","(노인) 재가노인복지시설","재가노인복지시설","자치구","서매자","1150000000","강서구","서울특별시 강서구 가로공원로80길 74 B102호 (화곡동)"
"굿모닝요양원2호점","G6357","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","김순철","1132000000","도봉구","서울특별시 도봉구 도봉로 765 4층 (도봉동)"
"굿모닝요양원","G6361","(노인) 노인요양공동생활가정","노인의료복지시설","자치구","최도희","1132000000","도봉구","서울특별시 도봉구 도봉로 765 2층 (도봉동)"
"늘사랑 요양복지센터","G6380","(노인) 재가노인복지시설","재가노인복지시설","자치구","조진영","1130500000","강북구","서울특별시 강북구 삼양로 470 2층 (수유동)"
"실비아요양원","G6403","(노인) 노인요양시설","노인의료복지시설","자치구","임종남","1138000000","은평구","서울특별시 은평구 증산로15길 35-8 상가11동 (신사동 101201301호)"
"관악실버케어","G6409","(노인) 노인요양시설","노인의료복지시설","자치구","김상희","1162000000","관악구","서울특별시 관악구 대학18길 34-7 (신림동)"
